date,Experimental Plot,Lysimeter,Percolation (mm/day)
2020-03-13,E1,Lysimeter 1,0.0
2020-03-14,E1,Lysimeter 1,0.0
2020-03-15,E1,Lysimeter 1,0.0
2020-03-16,E1,Lysimeter 1,0.0
2020-03-17,E1,Lysimeter 1,0.0
2020-03-18,E1,Lysimeter 1,0.0
2020-03-19,E1,Lysimeter 1,0.0
2020-03-20,E1,Lysimeter 1,24.71875
2020-03-21,E1,Lysimeter 1,1.55
2020-03-22,E1,Lysimeter 1,0.0
2020-03-23,E1,Lysimeter 1,8.0625
2020-03-24,E1,Lysimeter 1,4.55
2020-03-25,E1,Lysimeter 1,2.3125
2020-03-26,E1,Lysimeter 1,3.75625
2020-03-27,E1,Lysimeter 1,3.40625
2020-03-28,E1,Lysimeter 1,2.64375
2020-03-29,E1,Lysimeter 1,2.925
2020-03-30,E1,Lysimeter 1,3.3625
2020-03-31,E1,Lysimeter 1,3.8875
2020-04-01,E1,Lysimeter 1,6.0625
2020-04-02,E1,Lysimeter 1,7.3
2020-04-03,E1,Lysimeter 1,6.4125
2020-04-04,E1,Lysimeter 1,5.88125
2020-04-05,E1,Lysimeter 1,6.0125
2020-04-06,E1,Lysimeter 1,5.84375
2020-04-07,E1,Lysimeter 1,4.4625
2020-04-08,E1,Lysimeter 1,3.85
2020-04-09,E1,Lysimeter 1,4.275
2020-04-10,E1,Lysimeter 1,3.66875
2020-04-11,E1,Lysimeter 1,3.025
2020-04-12,E1,Lysimeter 1,1.96875
2020-04-13,E1,Lysimeter 1,3.04375
2020-04-14,E1,Lysimeter 1,2.74375
2020-04-15,E1,Lysimeter 1,2.81875
2020-04-16,E1,Lysimeter 1,2.525
2020-04-17,E1,Lysimeter 1,2.40625
2020-04-18,E1,Lysimeter 1,2.10625
2020-04-19,E1,Lysimeter 1,3.11875
2020-04-20,E1,Lysimeter 1,2.56875
2020-04-21,E1,Lysimeter 1,1.68125
2020-04-22,E1,Lysimeter 1,1.31875
2020-04-23,E1,Lysimeter 1,1.79375
2020-04-24,E1,Lysimeter 1,1.11875
2020-04-25,E1,Lysimeter 1,1.1375
2020-04-26,E1,Lysimeter 1,1.65625
2020-04-27,E1,Lysimeter 1,1.53125
2020-04-28,E1,Lysimeter 1,1.43125
2020-04-29,E1,Lysimeter 1,1.3375
2020-04-30,E1,Lysimeter 1,1.29375
2020-05-01,E1,Lysimeter 1,1.25625
2020-05-02,E1,Lysimeter 1,1.14375
2020-05-03,E1,Lysimeter 1,1.1125
2020-05-04,E1,Lysimeter 1,1.00625
2020-05-05,E1,Lysimeter 1,0.9375
2020-05-06,E1,Lysimeter 1,0.9125
2020-05-07,E1,Lysimeter 1,0.825
2020-05-08,E1,Lysimeter 1,0.8
2020-05-09,E1,Lysimeter 1,0.79375
2020-05-10,E1,Lysimeter 1,0.7375
2020-05-11,E1,Lysimeter 1,0.68125
2020-05-12,E1,Lysimeter 1,0.675
2020-05-13,E1,Lysimeter 1,0.51875
2020-05-14,E1,Lysimeter 1,0.58125
2020-05-15,E1,Lysimeter 1,0.6625
2020-05-16,E1,Lysimeter 1,0.575
2020-05-17,E1,Lysimeter 1,0.56875
2020-05-18,E1,Lysimeter 1,0.55625
2020-05-19,E1,Lysimeter 1,0.55
2020-05-20,E1,Lysimeter 1,0.5375
2020-05-21,E1,Lysimeter 1,0.5625
2020-05-22,E1,Lysimeter 1,0.55
2020-05-23,E1,Lysimeter 1,0.50625
2020-05-24,E1,Lysimeter 1,0.50625
2020-05-25,E1,Lysimeter 1,0.5
2020-05-26,E1,Lysimeter 1,0.4875
2020-05-27,E1,Lysimeter 1,0.46875
2020-05-28,E1,Lysimeter 1,0.46875
2020-05-29,E1,Lysimeter 1,0.4875
2020-05-30,E1,Lysimeter 1,0.45625
2020-05-31,E1,Lysimeter 1,0.41875
2020-06-01,E1,Lysimeter 1,0.41875
2020-06-02,E1,Lysimeter 1,0.44375
2020-06-03,E1,Lysimeter 1,0.4375
2020-06-04,E1,Lysimeter 1,0.38125
2020-06-05,E1,Lysimeter 1,0.36875
2020-06-06,E1,Lysimeter 1,0.34375
2020-06-07,E1,Lysimeter 1,0.31875
2020-06-08,E1,Lysimeter 1,0.30625
2020-06-09,E1,Lysimeter 1,0.3
2020-06-10,E1,Lysimeter 1,0.29375
2020-06-11,E1,Lysimeter 1,0.28125
2020-06-12,E1,Lysimeter 1,0.25625
2020-06-13,E1,Lysimeter 1,0.21875
2020-06-14,E1,Lysimeter 1,0.2125
2020-06-15,E1,Lysimeter 1,0.21875
2020-06-16,E1,Lysimeter 1,0.2125
2020-06-17,E1,Lysimeter 1,0.20625
2020-06-18,E1,Lysimeter 1,
2020-06-19,E1,Lysimeter 1,
2020-06-20,E1,Lysimeter 1,
2020-06-21,E1,Lysimeter 1,
2020-06-22,E1,Lysimeter 1,
2020-06-23,E1,Lysimeter 1,
2020-06-24,E1,Lysimeter 1,
2020-06-25,E1,Lysimeter 1,
2020-06-26,E1,Lysimeter 1,0.14375
2020-06-27,E1,Lysimeter 1,0.14375
2020-06-28,E1,Lysimeter 1,0.125
2020-06-29,E1,Lysimeter 1,0.11875
2020-06-30,E1,Lysimeter 1,0.1
2020-07-01,E1,Lysimeter 1,0.10625
2020-07-02,E1,Lysimeter 1,0.09375
2020-07-03,E1,Lysimeter 1,0.075
2020-07-04,E1,Lysimeter 1,0.0625
2020-07-05,E1,Lysimeter 1,0.075
2020-07-06,E1,Lysimeter 1,0.0625
2020-07-07,E1,Lysimeter 1,0.05625
2020-07-08,E1,Lysimeter 1,0.06875
2020-07-09,E1,Lysimeter 1,0.05
2020-07-10,E1,Lysimeter 1,0.05
2020-07-11,E1,Lysimeter 1,0.075
2020-07-12,E1,Lysimeter 1,0.06875
2020-07-13,E1,Lysimeter 1,0.0375
2020-07-14,E1,Lysimeter 1,0.03125
2020-07-15,E1,Lysimeter 1,0.03125
2020-07-16,E1,Lysimeter 1,0.03125
2020-07-17,E1,Lysimeter 1,0.0375
2020-07-18,E1,Lysimeter 1,0.0375
2020-07-19,E1,Lysimeter 1,0.03125
2020-07-20,E1,Lysimeter 1,0.025
2020-07-21,E1,Lysimeter 1,0.01875
2020-07-22,E1,Lysimeter 1,0.0125
2020-07-23,E1,Lysimeter 1,0.00625
2020-07-24,E1,Lysimeter 1,0.0125
2020-07-25,E1,Lysimeter 1,0.00625
2020-07-26,E1,Lysimeter 1,0.00625
2020-07-27,E1,Lysimeter 1,0.00625
2020-07-28,E1,Lysimeter 1,0.00625
2020-07-29,E1,Lysimeter 1,0.00625
2020-07-30,E1,Lysimeter 1,0.0
2020-07-31,E1,Lysimeter 1,0.00625
2020-08-01,E1,Lysimeter 1,0.0
2020-08-02,E1,Lysimeter 1,0.0
2020-08-03,E1,Lysimeter 1,0.0
2020-08-04,E1,Lysimeter 1,0.0
2020-08-05,E1,Lysimeter 1,0.00625
2020-08-06,E1,Lysimeter 1,0.15625
2020-08-07,E1,Lysimeter 1,0.75625
2020-08-08,E1,Lysimeter 1,1.33125
2020-08-09,E1,Lysimeter 1,1.85
2020-08-10,E1,Lysimeter 1,2.15
2020-08-11,E1,Lysimeter 1,2.20625
2020-08-12,E1,Lysimeter 1,2.09375
2020-08-13,E1,Lysimeter 1,1.95625
2020-08-14,E1,Lysimeter 1,1.75625
2020-08-15,E1,Lysimeter 1,1.6
2020-08-16,E1,Lysimeter 1,1.44375
2020-08-17,E1,Lysimeter 1,1.3375
2020-08-18,E1,Lysimeter 1,1.2
2020-08-19,E1,Lysimeter 1,1.075
2020-08-20,E1,Lysimeter 1,1.00625
2020-08-21,E1,Lysimeter 1,0.90625
2020-08-22,E1,Lysimeter 1,0.81875
2020-08-23,E1,Lysimeter 1,0.75
2020-08-24,E1,Lysimeter 1,0.725
2020-08-25,E1,Lysimeter 1,0.6375
2020-08-26,E1,Lysimeter 1,0.59375
2020-08-27,E1,Lysimeter 1,0.55625
2020-08-28,E1,Lysimeter 1,0.4875
2020-08-29,E1,Lysimeter 1,0.5125
2020-08-30,E1,Lysimeter 1,0.4375
2020-08-31,E1,Lysimeter 1,1.05
2020-09-01,E1,Lysimeter 1,2.28125
2020-09-02,E1,Lysimeter 1,3.3125
2020-09-03,E1,Lysimeter 1,3.58125
2020-09-04,E1,Lysimeter 1,3.3
2020-09-05,E1,Lysimeter 1,3.0
2020-09-06,E1,Lysimeter 1,2.7375
2020-09-07,E1,Lysimeter 1,2.49375
2020-09-08,E1,Lysimeter 1,2.2
2020-09-09,E1,Lysimeter 1,1.99375
2020-09-10,E1,Lysimeter 1,1.75
2020-09-11,E1,Lysimeter 1,1.64375
2020-09-12,E1,Lysimeter 1,1.51875
2020-09-13,E1,Lysimeter 1,1.39375
2020-09-14,E1,Lysimeter 1,1.2125
2020-09-15,E1,Lysimeter 1,1.1375
2020-09-16,E1,Lysimeter 1,1.05625
2020-09-17,E1,Lysimeter 1,0.9
2020-09-18,E1,Lysimeter 1,0.85625
2020-09-19,E1,Lysimeter 1,0.775
2020-09-20,E1,Lysimeter 1,0.7
2020-09-21,E1,Lysimeter 1,0.70625
2020-09-22,E1,Lysimeter 1,0.68125
2020-09-23,E1,Lysimeter 1,0.60625
2020-09-24,E1,Lysimeter 1,0.5125
2020-09-25,E1,Lysimeter 1,0.50625
2020-09-26,E1,Lysimeter 1,0.4625
2020-09-27,E1,Lysimeter 1,0.44375
2020-09-28,E1,Lysimeter 1,0.9125
2020-09-29,E1,Lysimeter 1,0.0125
2020-09-30,E1,Lysimeter 1,0.3125
2020-10-01,E1,Lysimeter 1,1.3
2020-10-02,E1,Lysimeter 1,0.01875
2020-10-03,E1,Lysimeter 1,0.825
2020-10-04,E1,Lysimeter 1,1.90625
2020-10-05,E1,Lysimeter 1,2.725
2020-10-06,E1,Lysimeter 1,2.39375
2020-10-07,E1,Lysimeter 1,3.575
2020-10-08,E1,Lysimeter 1,1.375
2020-10-09,E1,Lysimeter 1,2.24375
2020-10-10,E1,Lysimeter 1,3.06875
2020-10-11,E1,Lysimeter 1,0.9375
2020-10-12,E1,Lysimeter 1,1.85625
2020-10-13,E1,Lysimeter 1,1.725
2020-10-14,E1,Lysimeter 1,2.525
2020-10-15,E1,Lysimeter 1,0.81875
2020-10-16,E1,Lysimeter 1,2.1375
2020-10-17,E1,Lysimeter 1,2.06875
2020-10-18,E1,Lysimeter 1,0.8125
2020-10-19,E1,Lysimeter 1,1.9
2020-10-20,E1,Lysimeter 1,2.8
2020-10-21,E1,Lysimeter 1,1.9375
2020-10-22,E1,Lysimeter 1,
2020-10-23,E1,Lysimeter 1,
2020-10-24,E1,Lysimeter 1,
2020-10-25,E1,Lysimeter 1,
2020-10-26,E1,Lysimeter 1,
2020-10-27,E1,Lysimeter 1,
2020-10-28,E1,Lysimeter 1,
2020-10-29,E1,Lysimeter 1,
2020-10-30,E1,Lysimeter 1,
2020-10-31,E1,Lysimeter 1,
2020-11-01,E1,Lysimeter 1,
2020-11-02,E1,Lysimeter 1,
2020-11-03,E1,Lysimeter 1,
2020-11-04,E1,Lysimeter 1,
2020-11-05,E1,Lysimeter 1,
2020-11-06,E1,Lysimeter 1,
2020-11-07,E1,Lysimeter 1,
2020-11-08,E1,Lysimeter 1,
2020-11-09,E1,Lysimeter 1,
2020-11-10,E1,Lysimeter 1,
2020-11-11,E1,Lysimeter 1,
2020-11-12,E1,Lysimeter 1,
2020-11-13,E1,Lysimeter 1,
2020-11-14,E1,Lysimeter 1,
2020-11-15,E1,Lysimeter 1,
2020-11-16,E1,Lysimeter 1,
2020-11-17,E1,Lysimeter 1,
2020-11-18,E1,Lysimeter 1,
2020-11-19,E1,Lysimeter 1,
2020-11-20,E1,Lysimeter 1,
2020-11-21,E1,Lysimeter 1,
2020-11-22,E1,Lysimeter 1,
2020-11-23,E1,Lysimeter 1,
2020-11-24,E1,Lysimeter 1,
2020-11-25,E1,Lysimeter 1,
2020-11-26,E1,Lysimeter 1,
2020-11-27,E1,Lysimeter 1,
2020-11-28,E1,Lysimeter 1,
2020-11-29,E1,Lysimeter 1,
2020-11-30,E1,Lysimeter 1,
2020-12-01,E1,Lysimeter 1,
2020-12-02,E1,Lysimeter 1,
2020-12-03,E1,Lysimeter 1,
2020-12-04,E1,Lysimeter 1,
2020-12-05,E1,Lysimeter 1,
2020-12-06,E1,Lysimeter 1,
2020-12-07,E1,Lysimeter 1,
2020-12-08,E1,Lysimeter 1,
2020-12-09,E1,Lysimeter 1,
2020-12-10,E1,Lysimeter 1,
2020-12-11,E1,Lysimeter 1,
2020-12-12,E1,Lysimeter 1,
2020-12-13,E1,Lysimeter 1,
2020-12-14,E1,Lysimeter 1,
2020-12-15,E1,Lysimeter 1,
2020-12-16,E1,Lysimeter 1,
2020-12-17,E1,Lysimeter 1,
2020-12-18,E1,Lysimeter 1,
2020-12-19,E1,Lysimeter 1,
2020-12-20,E1,Lysimeter 1,
2020-12-21,E1,Lysimeter 1,
2020-12-22,E1,Lysimeter 1,
2020-12-23,E1,Lysimeter 1,
2020-12-24,E1,Lysimeter 1,
2020-12-25,E1,Lysimeter 1,
2020-12-26,E1,Lysimeter 1,
2020-12-27,E1,Lysimeter 1,
2020-12-28,E1,Lysimeter 1,
2020-12-29,E1,Lysimeter 1,
2020-12-30,E1,Lysimeter 1,
2020-12-31,E1,Lysimeter 1,
2021-01-01,E1,Lysimeter 1,
2021-01-02,E1,Lysimeter 1,
2021-01-03,E1,Lysimeter 1,
2021-01-04,E1,Lysimeter 1,
2021-01-05,E1,Lysimeter 1,
2021-01-06,E1,Lysimeter 1,
2021-01-07,E1,Lysimeter 1,
2021-01-08,E1,Lysimeter 1,
2021-01-09,E1,Lysimeter 1,
2021-01-10,E1,Lysimeter 1,
2021-01-11,E1,Lysimeter 1,
2021-01-12,E1,Lysimeter 1,
2021-01-13,E1,Lysimeter 1,
2021-01-14,E1,Lysimeter 1,
2021-01-15,E1,Lysimeter 1,
2021-01-16,E1,Lysimeter 1,
2021-01-17,E1,Lysimeter 1,
2021-01-18,E1,Lysimeter 1,
2021-01-19,E1,Lysimeter 1,
2021-01-20,E1,Lysimeter 1,
2021-01-21,E1,Lysimeter 1,
2021-01-22,E1,Lysimeter 1,
2021-01-23,E1,Lysimeter 1,
2021-01-24,E1,Lysimeter 1,
2021-01-25,E1,Lysimeter 1,
2021-01-26,E1,Lysimeter 1,
2021-01-27,E1,Lysimeter 1,
2021-01-28,E1,Lysimeter 1,
2021-01-29,E1,Lysimeter 1,
2021-01-30,E1,Lysimeter 1,
2021-01-31,E1,Lysimeter 1,
2021-02-01,E1,Lysimeter 1,
2021-02-02,E1,Lysimeter 1,
2021-02-03,E1,Lysimeter 1,
2021-02-04,E1,Lysimeter 1,
2021-02-05,E1,Lysimeter 1,
2021-02-06,E1,Lysimeter 1,
2021-02-07,E1,Lysimeter 1,
2021-02-08,E1,Lysimeter 1,
2021-02-09,E1,Lysimeter 1,
2021-02-10,E1,Lysimeter 1,
2021-02-11,E1,Lysimeter 1,
2021-02-12,E1,Lysimeter 1,
2021-02-13,E1,Lysimeter 1,
2021-02-14,E1,Lysimeter 1,
2021-02-15,E1,Lysimeter 1,
2021-02-16,E1,Lysimeter 1,
2021-02-17,E1,Lysimeter 1,
2021-02-18,E1,Lysimeter 1,
2021-02-19,E1,Lysimeter 1,
2021-02-20,E1,Lysimeter 1,
2021-02-21,E1,Lysimeter 1,
2021-02-22,E1,Lysimeter 1,
2021-02-23,E1,Lysimeter 1,
2021-02-24,E1,Lysimeter 1,
2021-02-25,E1,Lysimeter 1,
2021-02-26,E1,Lysimeter 1,
2021-02-27,E1,Lysimeter 1,
2021-02-28,E1,Lysimeter 1,
2021-03-01,E1,Lysimeter 1,
2021-03-02,E1,Lysimeter 1,
2021-03-03,E1,Lysimeter 1,
2021-03-04,E1,Lysimeter 1,
2021-03-05,E1,Lysimeter 1,
2021-03-06,E1,Lysimeter 1,
2021-03-07,E1,Lysimeter 1,
2021-03-08,E1,Lysimeter 1,
2021-03-09,E1,Lysimeter 1,
2021-03-10,E1,Lysimeter 1,
2021-03-11,E1,Lysimeter 1,
2021-03-12,E1,Lysimeter 1,
2021-03-13,E1,Lysimeter 1,
2021-03-14,E1,Lysimeter 1,
2021-03-15,E1,Lysimeter 1,
2021-03-16,E1,Lysimeter 1,
2021-03-17,E1,Lysimeter 1,
2021-03-18,E1,Lysimeter 1,
2021-03-19,E1,Lysimeter 1,
2021-03-20,E1,Lysimeter 1,
2021-03-21,E1,Lysimeter 1,
2021-03-22,E1,Lysimeter 1,
2021-03-23,E1,Lysimeter 1,
2021-03-24,E1,Lysimeter 1,1.775
2021-03-25,E1,Lysimeter 1,1.46875
2021-03-26,E1,Lysimeter 1,1.41875
2021-03-27,E1,Lysimeter 1,1.25625
2021-03-28,E1,Lysimeter 1,1.55625
2021-03-29,E1,Lysimeter 1,1.65
2021-03-30,E1,Lysimeter 1,1.05625
2021-03-31,E1,Lysimeter 1,2.63125
2021-04-01,E1,Lysimeter 1,3.1375
2021-04-02,E1,Lysimeter 1,1.0375
2021-04-03,E1,Lysimeter 1,2.6625
2021-04-04,E1,Lysimeter 1,4.01875
2021-04-05,E1,Lysimeter 1,3.7125
2021-04-06,E1,Lysimeter 1,3.24375
2021-04-07,E1,Lysimeter 1,2.93125
2021-04-08,E1,Lysimeter 1,2.6625
2021-04-09,E1,Lysimeter 1,2.50625
2021-04-10,E1,Lysimeter 1,2.31875
2021-04-11,E1,Lysimeter 1,2.1
2021-04-12,E1,Lysimeter 1,1.84375
2021-04-13,E1,Lysimeter 1,1.725
2021-04-14,E1,Lysimeter 1,1.61875
2021-04-15,E1,Lysimeter 1,1.525
2021-04-16,E1,Lysimeter 1,1.36875
2021-04-17,E1,Lysimeter 1,1.26875
2021-04-18,E1,Lysimeter 1,1.175
2021-04-19,E1,Lysimeter 1,1.09375
2021-04-20,E1,Lysimeter 1,1.01875
2021-04-21,E1,Lysimeter 1,0.9375
2021-04-22,E1,Lysimeter 1,1.16875
2021-04-23,E1,Lysimeter 1,0.49375
2021-04-24,E1,Lysimeter 1,0.78125
2021-04-25,E1,Lysimeter 1,0.73125
2021-04-26,E1,Lysimeter 1,0.65
2021-04-27,E1,Lysimeter 1,0.6375
2021-04-28,E1,Lysimeter 1,0.6125
2021-04-29,E1,Lysimeter 1,0.59375
2021-04-30,E1,Lysimeter 1,0.56875
2021-05-01,E1,Lysimeter 1,0.4875
2021-05-02,E1,Lysimeter 1,0.49375
2021-05-03,E1,Lysimeter 1,0.44375
2021-05-04,E1,Lysimeter 1,0.5375
2021-05-05,E1,Lysimeter 1,0.68125
2021-05-06,E1,Lysimeter 1,0.8375
2021-05-07,E1,Lysimeter 1,1.01875
2021-05-08,E1,Lysimeter 1,1.18125
2021-05-09,E1,Lysimeter 1,1.3125
2021-05-10,E1,Lysimeter 1,1.39375
2021-05-11,E1,Lysimeter 1,1.40625
2021-05-12,E1,Lysimeter 1,1.36875
2021-05-13,E1,Lysimeter 1,1.36875
2021-05-14,E1,Lysimeter 1,1.3375
2021-05-15,E1,Lysimeter 1,1.2625
2021-05-16,E1,Lysimeter 1,1.1875
2021-05-17,E1,Lysimeter 1,1.13125
2021-05-18,E1,Lysimeter 1,1.0625
2021-05-19,E1,Lysimeter 1,1.0
2021-05-20,E1,Lysimeter 1,0.96875
2021-05-21,E1,Lysimeter 1,0.91875
2021-05-22,E1,Lysimeter 1,0.8875
2021-05-23,E1,Lysimeter 1,0.85
2021-05-24,E1,Lysimeter 1,0.7625
2021-05-25,E1,Lysimeter 1,0.91875
2021-05-26,E1,Lysimeter 1,1.00625
2021-05-27,E1,Lysimeter 1,0.9
2021-05-28,E1,Lysimeter 1,0.78125
2021-05-29,E1,Lysimeter 1,0.58125
2021-05-30,E1,Lysimeter 1,0.54375
2021-05-31,E1,Lysimeter 1,0.5375
2021-06-01,E1,Lysimeter 1,0.51875
2021-06-02,E1,Lysimeter 1,0.48125
2021-06-03,E1,Lysimeter 1,0.4625
2021-06-04,E1,Lysimeter 1,0.44375
2021-06-05,E1,Lysimeter 1,0.4125
2021-06-06,E1,Lysimeter 1,0.3875
2021-06-07,E1,Lysimeter 1,0.3625
2021-06-08,E1,Lysimeter 1,0.49375
2021-06-09,E1,Lysimeter 1,0.33125
2021-06-10,E1,Lysimeter 1,0.31875
2021-06-11,E1,Lysimeter 1,0.325
2021-06-12,E1,Lysimeter 1,0.30625
2021-06-13,E1,Lysimeter 1,0.2875
2021-06-14,E1,Lysimeter 1,0.28125
2021-06-15,E1,Lysimeter 1,0.2625
2021-06-16,E1,Lysimeter 1,0.24375
2021-06-17,E1,Lysimeter 1,0.23125
2021-06-18,E1,Lysimeter 1,0.225
2021-06-19,E1,Lysimeter 1,0.225
2021-06-20,E1,Lysimeter 1,0.2
2021-06-21,E1,Lysimeter 1,0.2
2021-06-22,E1,Lysimeter 1,0.16875
2021-06-23,E1,Lysimeter 1,0.14375
2021-06-24,E1,Lysimeter 1,0.14375
2021-06-25,E1,Lysimeter 1,0.14375
2021-06-26,E1,Lysimeter 1,0.15
2021-06-27,E1,Lysimeter 1,0.1375
2021-06-28,E1,Lysimeter 1,0.1125
2021-06-29,E1,Lysimeter 1,0.1125
2021-06-30,E1,Lysimeter 1,0.11875
2018-07-01,E1,Lysimeter 2,0.125
2018-07-02,E1,Lysimeter 2,0.15625
2018-07-03,E1,Lysimeter 2,0.1625
2018-07-04,E1,Lysimeter 2,0.1125
2018-07-05,E1,Lysimeter 2,0.125
2018-07-06,E1,Lysimeter 2,0.125
2018-07-07,E1,Lysimeter 2,0.15625
2018-07-08,E1,Lysimeter 2,0.20625
2018-07-09,E1,Lysimeter 2,0.2375
2018-07-10,E1,Lysimeter 2,0.28125
2018-07-11,E1,Lysimeter 2,0.2625
2018-07-12,E1,Lysimeter 2,0.3
2018-07-13,E1,Lysimeter 2,0.3125
2018-07-14,E1,Lysimeter 2,0.35
2018-07-15,E1,Lysimeter 2,0.3125
2018-07-16,E1,Lysimeter 2,0.3375
2018-07-17,E1,Lysimeter 2,0.4125
2018-07-18,E1,Lysimeter 2,0.50625
2018-07-19,E1,Lysimeter 2,0.475
2018-07-20,E1,Lysimeter 2,0.475
2018-07-21,E1,Lysimeter 2,0.46875
2018-07-22,E1,Lysimeter 2,0.4375
2018-07-23,E1,Lysimeter 2,0.4
2018-07-24,E1,Lysimeter 2,0.4375
2018-07-25,E1,Lysimeter 2,0.425
2018-07-26,E1,Lysimeter 2,0.4125
2018-07-27,E1,Lysimeter 2,0.4375
2018-07-28,E1,Lysimeter 2,0.425
2018-07-29,E1,Lysimeter 2,0.4375
2018-07-30,E1,Lysimeter 2,0.425
2018-07-31,E1,Lysimeter 2,0.3875
2018-08-01,E1,Lysimeter 2,0.40625
2018-08-02,E1,Lysimeter 2,0.375
2018-08-03,E1,Lysimeter 2,0.325
2018-08-04,E1,Lysimeter 2,0.36875
2018-08-05,E1,Lysimeter 2,0.33125
2018-08-06,E1,Lysimeter 2,0.325
2018-08-07,E1,Lysimeter 2,0.3125
2018-08-08,E1,Lysimeter 2,0.3
2018-08-09,E1,Lysimeter 2,0.2875
2018-08-10,E1,Lysimeter 2,0.26875
2018-08-11,E1,Lysimeter 2,0.25
2018-08-12,E1,Lysimeter 2,0.2375
2018-08-13,E1,Lysimeter 2,0.23125
2018-08-14,E1,Lysimeter 2,0.24375
2018-08-15,E1,Lysimeter 2,0.21875
2018-08-16,E1,Lysimeter 2,0.19375
2018-08-17,E1,Lysimeter 2,0.18125
2018-08-18,E1,Lysimeter 2,0.18125
2018-08-19,E1,Lysimeter 2,0.16875
2018-08-20,E1,Lysimeter 2,0.14375
2018-08-21,E1,Lysimeter 2,
2018-08-22,E1,Lysimeter 2,
2018-08-23,E1,Lysimeter 2,
2018-08-24,E1,Lysimeter 2,
2018-08-25,E1,Lysimeter 2,
2018-08-26,E1,Lysimeter 2,
2018-08-27,E1,Lysimeter 2,
2018-08-28,E1,Lysimeter 2,
2018-08-29,E1,Lysimeter 2,0.0
2018-08-30,E1,Lysimeter 2,0.00625
2018-08-31,E1,Lysimeter 2,0.08125
2018-09-01,E1,Lysimeter 2,0.08125
2018-09-02,E1,Lysimeter 2,0.08125
2018-09-03,E1,Lysimeter 2,0.075
2018-09-04,E1,Lysimeter 2,0.08125
2018-09-05,E1,Lysimeter 2,0.06875
2018-09-06,E1,Lysimeter 2,0.08125
2018-09-07,E1,Lysimeter 2,0.0625
2018-09-08,E1,Lysimeter 2,0.0625
2018-09-09,E1,Lysimeter 2,0.06875
2018-09-10,E1,Lysimeter 2,0.05625
2018-09-11,E1,Lysimeter 2,0.05
2018-09-12,E1,Lysimeter 2,0.05625
2018-09-13,E1,Lysimeter 2,0.05
2018-09-14,E1,Lysimeter 2,0.05625
2018-09-15,E1,Lysimeter 2,0.05
2018-09-16,E1,Lysimeter 2,0.05
2018-09-17,E1,Lysimeter 2,0.04375
2018-09-18,E1,Lysimeter 2,0.04375
2018-09-19,E1,Lysimeter 2,0.0375
2018-09-20,E1,Lysimeter 2,0.04375
2018-09-21,E1,Lysimeter 2,0.0375
2018-09-22,E1,Lysimeter 2,0.0375
2018-09-23,E1,Lysimeter 2,0.03125
2018-09-24,E1,Lysimeter 2,0.0375
2018-09-25,E1,Lysimeter 2,0.03125
2018-09-26,E1,Lysimeter 2,0.03125
2018-09-27,E1,Lysimeter 2,0.0375
2018-09-28,E1,Lysimeter 2,0.03125
2018-09-29,E1,Lysimeter 2,0.03125
2018-09-30,E1,Lysimeter 2,0.025
2018-10-01,E1,Lysimeter 2,0.025
2018-10-02,E1,Lysimeter 2,0.03125
2018-10-03,E1,Lysimeter 2,0.025
2018-10-04,E1,Lysimeter 2,0.025
2018-10-05,E1,Lysimeter 2,0.01875
2018-10-06,E1,Lysimeter 2,0.01875
2018-10-07,E1,Lysimeter 2,0.025
2018-10-08,E1,Lysimeter 2,0.01875
2018-10-09,E1,Lysimeter 2,0.01875
2018-10-10,E1,Lysimeter 2,0.01875
2018-10-11,E1,Lysimeter 2,
2018-10-12,E1,Lysimeter 2,
2018-10-13,E1,Lysimeter 2,
2018-10-14,E1,Lysimeter 2,
2018-10-15,E1,Lysimeter 2,
2018-10-16,E1,Lysimeter 2,
2018-10-17,E1,Lysimeter 2,
2018-10-18,E1,Lysimeter 2,
2018-10-19,E1,Lysimeter 2,
2018-10-20,E1,Lysimeter 2,
2018-10-21,E1,Lysimeter 2,
2018-10-22,E1,Lysimeter 2,
2018-10-23,E1,Lysimeter 2,
2018-10-24,E1,Lysimeter 2,
2018-10-25,E1,Lysimeter 2,
2018-10-26,E1,Lysimeter 2,
2018-10-27,E1,Lysimeter 2,
2018-10-28,E1,Lysimeter 2,
2018-10-29,E1,Lysimeter 2,
2018-10-30,E1,Lysimeter 2,
2018-10-31,E1,Lysimeter 2,1.15
2018-11-01,E1,Lysimeter 2,1.11875
2018-11-02,E1,Lysimeter 2,1.23125
2018-11-03,E1,Lysimeter 2,1.325
2018-11-04,E1,Lysimeter 2,1.58125
2018-11-05,E1,Lysimeter 2,1.575
2018-11-06,E1,Lysimeter 2,6.25625
2018-11-07,E1,Lysimeter 2,7.20625
2018-11-08,E1,Lysimeter 2,6.59375
2018-11-09,E1,Lysimeter 2,6.2
2018-11-10,E1,Lysimeter 2,5.91875
2018-11-11,E1,Lysimeter 2,2.5375
2018-11-12,E1,Lysimeter 2,0.00625
2018-11-13,E1,Lysimeter 2,2.41875
2018-11-14,E1,Lysimeter 2,0.0
2018-11-15,E1,Lysimeter 2,0.0
2018-11-16,E1,Lysimeter 2,0.0
2018-11-17,E1,Lysimeter 2,0.0
2018-11-18,E1,Lysimeter 2,0.0
2018-11-19,E1,Lysimeter 2,0.0
2018-11-20,E1,Lysimeter 2,0.0
